time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,1.2028754132058592,2.4340494281879748,17.106749788534668,0.3420147527383772,6.12362830359233,0.0,1.6731022642232338,3.431802705157282,4.407806808980336,0.2614637614364281,-0.12014327298405177,0.0,416.93748292039294,416.57494945876095,415.8219996900786,415.7165066868812
2.640000000000002,1.3065657629942067,2.64677871670565,17.372924112589757,0.35757708285620726,6.116610760263399,0.0,1.7838069771974419,3.6602575451080956,4.463249424480758,0.2548323203059046,-0.11125464274944018,0.0,466.23176207227203,466.91423424687457,465.7356646953484,465.2809413885856
2.700000000000002,1.4163310702690102,2.8720207139425384,17.638401067316295,0.37274869302955516,6.110323975901757,0.0,1.8755037603207294,3.8487700083761704,4.38530883050528,0.24860131961802046,-0.09424940926182147,0.0,422.5704244100365,424.0237234202252,424.361086973543,423.89329475215055
2.760000000000002,1.531768804814409,3.108935754476867,17.899500462988986,0.3877299888583421,6.104292872858942,0.0,1.9728249950701429,4.04930997242627,4.317235292387143,0.251773760809222,-0.11757928030220773,0.0,429.86130017404224,427.86983441845496,428.75703773363756,429.091474264297
2.820000000000002,1.653435942780456,3.3586935209475803,18.157881235532702,0.4027447044152952,6.097071399188717,0.0,2.0832578368696417,4.276822978635285,4.294314780401037,0.24700559562432398,-0.1265850966073154,0.0,446.5640184468573,445.8155847582283,447.4019353998379,447.07583538054087
2.880000000000002,1.782019080359519,3.622657832741802,18.415548703170515,0.41761589741332017,6.090041646188748,0.0,2.2033573253842675,4.522788738564882,4.293249408147532,0.24949337162839585,-0.10297711304858316,0.0,455.534925648155,457.4069213635308,457.2388953286597,457.4967022526434
2.940000000000002,1.9182386824246793,3.902239851541427,18.674443669527008,0.4322619353825523,6.083765949474913,0.0,2.3376803760723996,4.797350699595539,4.334887687851645,0.23025857274798534,-0.10804152209225402,0.0,474.7486873612766,474.35106789609216,474.9230862494711,473.5003202562698
3.000000000000002,2.062074054683449,4.197352999031695,18.933168894413622,0.44683274772355475,6.077743755371092,0.0,2.457213081913447,5.040419893015812,4.2881217817271615,0.26040754584452724,-0.08828877571752541,0.0,446.9928672242337,448.5912105702295,446.877569175296,449.3860438056298
3.0600000000000023,2.2135392238090312,4.508000416565636,19.19052103401894,0.4628129097294762,6.071957857124531,0.0,2.5918934767002497,5.315210257727196,4.28864415282657,0.2761135304122662,-0.12239028434792258,0.0,468.88919136509,466.22370249327685,466.37073863981186,467.6634771766699
3.1200000000000023,2.372827296492087,4.834603380402707,19.446219170937933,0.4788438638357366,6.064228205903717,0.0,2.7181588091927527,5.572256782469354,4.2332074650770855,0.23591471714579357,-0.14654809388891002,0.0,452.1596791364607,450.1934018734132,453.7858767887218,450.61523379766305
3.1800000000000024,2.5394552973339515,5.176062023020482,19.69698941785899,0.49296974833958185,6.056457057843234,0.0,2.836609967415427,5.810204436847261,4.1247987350460305,0.23444884833300408,-0.10792242763023843,0.0,433.99444694564147,437.2083693428081,435.7585315602619,435.69241721684887
3.2400000000000024,2.712466851094418,5.530233493088664,19.937975808608385,0.5067888929691282,6.050042801821691,0.0,2.930841207413244,5.996109893618685,3.9078634344097445,0.22044323633032753,-0.10494361438211222,0.0,395.46674885881237,395.72954852139566,395.8129682917089,394.5813410027656
3.3000000000000025,2.8918607580340088,5.897000218295086,20.168277095201976,0.5197980614899302,6.04393303479484,0.0,3.0492836148578357,6.229840363768824,3.768060185312046,0.20837259805787195,-0.09623751785967932,0.0,426.5062227698067,427.2398572544405,427.7410831009993,426.7600253019316
3.3600000000000025,3.0792159285004566,6.279475535207986,20.39283450085775,0.5322179390822885,6.037835772164911,0.0,3.1961149788008805,6.519476337404225,3.715744687671991,0.20410166271376254,-0.11545526887595373,0.0,462.17939808274883,460.6531091188979,462.5705530015926,462.2743108355269
3.4200000000000026,3.274491214105717,6.677445381824772,20.61074152930896,0.5441631816315491,6.03046127964808,0.0,3.3134404154700796,6.746443959592591,3.5471818875546446,0.18649531863938387,-0.14513391723833982,0.0,422.65442906838274,420.0726285612118,421.84783039618696,420.36522243943267
3.4800000000000026,3.4771323163134875,7.089557731064919,20.819197432720884,0.5549137487687652,6.021371727272957,0.0,3.4417495780730114,6.99069367517951,3.4005145945392887,0.1576164336760386,-0.16889418308611095,0.0,433.6635885555722,431.6396747013623,431.94856599071846,429.5369363493052
3.5400000000000027,3.687727944982897,7.516618949713152,21.019162575992677,0.5643809945596718,6.011323920528135,0.0,3.578669817330961,7.244531680902641,3.2640989239482234,0.1581268039121174,-0.16474903369583246,0.0,438.3285434213634,438.64574151452433,437.25152264583124,437.3180943233034
3.6000000000000028,3.907056276331701,7.959653302091445,21.2119835569134,0.5737056936960201,6.00145123177302,0.0,3.732782257689578,7.522964107293843,3.1620694142333896,0.14934644916394813,-0.1641400194299236,0.0,453.98714033072395,454.0108160624774,453.5274935081306,452.8437968199504
3.660000000000003,4.1352129908937485,8.418354831558771,21.396948260748708,0.5832558577515279,5.9912220307159885,0.0,3.8729582381432435,7.766873174862072,3.002630609816146,0.17380762535350647,-0.18783661119561662,0.0,434.858999558484,432.83949692271796,433.3258705340522,435.4020828166933
3.720000000000003,4.372200291412892,8.89221483452347,21.573031881072133,0.594083864813812,5.980154203238847,0.0,4.027172830701633,8.028163792442445,2.8656743647060825,0.19123624526503583,-0.1784604761144258,0.0,444.98706608094096,445.7212011120386,444.8450683462589,446.301448029138
3.780000000000003,4.618752769205946,9.382060660189603,21.74120309222797,0.6055728784576342,5.969436248806197,0.0,4.1917104412799535,8.299679454122831,2.738689634591033,0.19197287692291234,-0.1789784876915341,0.0,452.1887903639349,452.1168434373451,452.96514166290285,453.0593432056971
3.840000000000003,4.8743766061683065,9.88656129620618,21.89923858536034,0.6173560340282558,5.958636749735547,0.0,4.329582974601551,8.516872253113188,2.528462163023576,0.20399440814597108,-0.18209580578911788,0.0,422.5629336185547,422.2608501867002,420.86020876705544,421.9395872623285
3.900000000000003,5.140062935850599,10.40696411511995,22.048580492124525,0.6292976446993315,5.9482045601576665,0.0,4.52694782776733,8.829229042766627,2.447667403601345,0.1865855394745445,-0.16110881925504683,0.0,476.1120136882121,477.68828841206226,477.0062962121359,475.7101981739165
3.960000000000003,5.417261769777255,10.94531986923337,22.19180830976527,0.6404889036843597,5.938679577406848,0.0,4.713247166753031,9.115325451143358,2.3250638413964158,0.18639176044140887,-0.15441121797014598,0.0,464.89801539959956,465.399973460933,465.0733598321529,465.0902550948941
4.020000000000002,5.704086618953928,11.498060846872834,22.323834760880064,0.6516680245286794,5.929728487514074,0.0,4.847938894375861,9.309202429365138,2.0754125669906793,0.18617235050312889,-0.14038352936791662,0.0,414.67565556292334,415.8838017059663,415.3477114557599,415.36481913591047
4.080000000000001,5.999810472385366,12.063627723679987,22.442407293457933,0.6626818766979827,5.920999057020655,0.0,5.009724193658656,9.542576904129348,1.8761229935087707,0.17776794402924467,-0.15839261415364828,0.0,439.6732752697478,438.1576979377385,439.1954572709312,438.53064381124517
4.14,6.305421850823734,12.643319329235004,22.549126086745197,0.6729541585423906,5.911593485231265,0.0,5.177547231482899,9.77988685500072,1.680231499536499,0.15298223795536933,-0.15368235351604007,0.0,443.03554768178094,443.39945709390884,443.6517472371973,441.6389656551971
4.199999999999998,6.621921963586526,13.238359705123058,22.6454581790951,0.6823260106152427,5.902451894819837,0.0,5.372542865740172,10.05384178340457,1.529546251903622,0.161950179330502,-0.14984101639902078,0.0,465.21078657629715,465.49084163361573,463.88773768186695,464.61353688170504
4.259999999999997,6.950644781407886,13.850446678887812,22.733470422911935,0.6923345058274251,5.894044553511975,0.0,5.584807075989454,10.347936069469231,1.4025870967057343,0.17507644606398506,-0.1256005591152439,0.0,477.4205205059495,479.2499929286549,477.82858893152144,478.85284498927706
4.319999999999996,7.292001172468774,14.479838226444581,22.813400121082434,0.7031141939963117,5.886537774008431,0.0,5.793538549170555,10.630724988538669,1.2601879712494,0.18752720640263063,-0.1241562227514891,0.0,475.7274398625367,475.82496619845136,476.5320872601371,477.51184910216017
4.379999999999995,7.643340182045725,15.122133186778074,22.87994822307539,0.7140928942520581,5.878848019380008,0.0,5.917999315721843,10.778913985640159,0.9580665930620773,0.17184805645836976,-0.13769268403360407,0.0,409.9316181143821,408.7096710677378,408.0980104267599,406.7309501386139
4.439999999999993,8.005003096118827,15.777560921720056,22.93329496596319,0.7249909179785661,5.870880802035185,0.0,6.137155082814398,11.067400991283481,0.8184710247357778,0.19622756182195283,-0.12444716057563769,0.0,483.17095150012057,484.1541370708713,481.16382331827526,483.0351913050144
4.499999999999992,8.377537687682931,16.44669199568773,22.9741542151024,0.7367640824738144,5.863463320708814,0.0,6.280733158847627,11.236526580485434,0.5431170766542411,0.19620312327465525,-0.12203006424775088,0.0,425.50503338125867,425.69740817884446,426.9530836181483,426.9903376454736
4.559999999999991,8.759968997191045,17.12779000587803,23.000511491209096,0.7492354427371613,5.856411374726834,0.0,6.466731740468458,11.465820959952747,0.3343024282673861,0.22447033420991636,-0.10979288720641305,0.0,458.16840100891403,459.1287054655768,458.421128816991,460.7027671325322
4.6199999999999894,9.155517590702875,17.82548294709986,23.017329869579072,0.7633283185315953,5.851305995195233,0.0,6.717340154033943,11.78905091269501,0.22389598716216175,0.25016670131624213,-0.058033480474837834,0.0,503.33253184528814,507.0598047028291,506.18543778012423,508.0786780381485
4.679999999999988,9.56317646482388,18.53816766324604,23.022780773340532,0.7784912060762812,5.847676849535221,0.0,6.870913780882676,11.966607520265395,-0.04294784997566296,0.257368390251683,-0.06590420352664968,0.0,442.2845946162226,441.6329196723953,441.70196948817085,442.36014857557603
4.739999999999987,9.97977347291042,19.261099090113635,23.01176277986921,0.793542654909813,5.843853608573392,0.0,7.015326946725812,12.130630385386072,-0.32495319360798713,0.2328683973267302,-0.059678608550257174,0.0,436.2097057956069,436.72649747226194,438.4338787921911,436.4560554667246
4.799999999999986,10.40421788171023,19.992630640187315,22.982590946610795,0.8079294424647294,5.8403373700067505,0.0,7.132694904979605,12.253514553103665,-0.6475081774809913,0.2508758194824315,-0.05653782473669912,0.0,417.566201737755,417.83762016013765,416.7670720119445,418.39979008656996
4.859999999999984,10.837244841711604,20.733880135517918,22.93632361608108,0.8229131014742306,5.836472621639725,0.0,7.300932268606254,12.453923734457478,-0.8957822734688529,0.2473316792174347,-0.08885326789266473,0.0,457.88858666500715,455.30588223783917,457.09749459021225,456.8754771750776
4.919999999999983,11.279549195572738,21.485893980347303,22.87395682547192,0.8374038508394621,5.830908889186713,0.0,7.442225800792476,12.612494311918121,-1.183741682158297,0.22617192911015713,-0.10188995362491579,0.0,440.41395859284154,439.3263331340971,440.7302498256228,439.03542798400275
4.979999999999982,11.72924959898229,22.24571385611376,22.7927959646237,0.851172825239801,5.825420349226313,0.0,7.547762111160101,12.714494430072575,-1.5215615926529535,0.23538542929457226,-0.07617173858182667,0.0,413.6250236103874,415.87702874323617,413.53119283613773,414.3989056959398
5.0399999999999805,12.186908320082011,23.014086407860123,22.693557375592516,0.8657575657993775,5.8209554527787155,0.0,7.706955891292871,12.896902960140332,-1.7872642034057311,0.25517525984277023,-0.07111625085409214,0.0,454.2383669959038,454.6396134362404,453.202234240843,454.8480269756293
